Type,Code,Row,CodeK,Sharh_kh,vahed,Serial,Tedad,Ghimat,Kol,Ghimatg,Kolg,ghimat2,kol2,GhimatF,MabArzesh,DarTkh,MabTkh,KolNet,KolAdd,kol22,rateKol,ghimatTamam,TedadBack,RemTedadBack,GhimMas,GhimatKhales,MabKhales
0,1,740,6260176813512,NULL,,NULL,2,94251.5,188503,94251.5,188503,94251.5,188503,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,741,6260176813529,NULL,,NULL,6,235062.5,1410375,235062.5,1410375,235062.5,1410375,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,742,6260176813611,NULL,,NULL,24,147158.25,3531798,147158.25,3531798,147158.25,3531798,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,743,6260176813673,NULL,,NULL,288,215619.465,62098406,215619.465,62098406,215619.465,62098406,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,744,6260176813680,NULL,,NULL,101,215174.099,21732584,215174.099,21732584,215174.099,21732584,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,745,6260176813703,NULL,,NULL,40,87315.5,3492620,87315.5,3492620,87315.5,3492620,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,746,6260176813710,NULL,,NULL,6,69157.5,414945,69157.5,414945,69157.5,414945,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,747,6260176813918,NULL,,NULL,57,53133,3028581,53133,3028581,53133,3028581,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,748,6260176814939,NULL,,NULL,5,42983.4,214917,42983.4,214917,42983.4,214917,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,749,6260176814984,NULL,,NULL,6,163749.5,982497,163749.5,982497,163749.5,982497,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,750,6260176816568,NULL,,NULL,1,720000,720000,720000,720000,720000,720000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,751,6260176816759,NULL,,NULL,2,47667.5,95335,47667.5,95335,47667.5,95335,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,752,6260176817138,NULL,,NULL,10,104999,1049990,104999,1049990,104999,1049990,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,753,6260176817312,NULL,,NULL,23,59564.261,1369978,59564.261,1369978,59564.261,1369978,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,754,6260176817343,NULL,,NULL,20,59457.45,1189149,59457.45,1189149,59457.45,1189149,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,755,6260176817435,NULL,,NULL,42,79817.048,3352316,79817.048,3352316,79817.048,3352316,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,756,6260176818517,NULL,,NULL,3,211249.333,633748,211249.333,633748,211249.333,633748,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,757,6260176819668,NULL,,NULL,1,42500,42500,42500,42500,42500,42500,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,758,6260176819972,NULL,,NULL,5,95000,475000,95000,475000,95000,475000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,759,6260176820114,NULL,,NULL,8,56534.5,452276,56534.5,452276,56534.5,452276,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,760,6260176820398,NULL,,NULL,21,59412.429,1247661,59412.429,1247661,59412.429,1247661,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,761,6260176820558,NULL,,NULL,50,572700,28635000,572700,28635000,572700,28635000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,762,6260176820626,NULL,,NULL,36,33995.778,1223848,33995.778,1223848,33995.778,1223848,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,763,6260176820824,NULL,,NULL,1,434808,434808,434808,434808,434808,434808,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,764,6260176821661,NULL,,NULL,8,16999.875,135999,16999.875,135999,16999.875,135999,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,765,6260176821852,NULL,,NULL,24,121986.625,2927679,121986.625,2927679,121986.625,2927679,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,766,6260176822361,NULL,,NULL,4,393621.25,1574485,393621.25,1574485,393621.25,1574485,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,767,6260176822736,NULL,,NULL,1,25518,25518,25518,25518,25518,25518,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,768,6260176823122,NULL,,NULL,4,42500,170000,42500,170000,42500,170000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,769,6260176823375,NULL,,NULL,7,166730.714,1167115,166730.714,1167115,166730.714,1167115,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,770,6260176823399,NULL,,NULL,2,130466,260932,130466,260932,130466,260932,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,771,6260176823528,NULL,,NULL,27,42145.481,1137928,42145.481,1137928,42145.481,1137928,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,772,6260176823597,NULL,,NULL,1,150630,150630,150630,150630,150630,150630,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,773,6260176823764,NULL,,NULL,5,105600,528000,105600,528000,105600,528000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,774,6260176823788,NULL,,NULL,6,103983.833,623903,103983.833,623903,103983.833,623903,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,775,6260176824051,NULL,,NULL,93,292584.495,27210358,292584.495,27210358,292584.495,27210358,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,776,6260176824150,NULL,,NULL,6,194910,1169460,194910,1169460,194910,1169460,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,777,6260176824174,NULL,,NULL,1,465025,465025,465025,465025,465025,465025,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,778,6260176826499,NULL,,NULL,15,221732.733,3325991,221732.733,3325991,221732.733,3325991,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,779,6260176826505,NULL,,NULL,2,205220,410440,205220,410440,205220,410440,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,780,6260176827229,NULL,,NULL,14,56752,794528,56752,794528,56752,794528,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,781,6260176840013,NULL,,NULL,4,504109.5,2016438,504109.5,2016438,504109.5,2016438,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,782,6260176840051,NULL,,NULL,13,225400,2930200,225400,2930200,225400,2930200,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,783,6260176871833,NULL,,NULL,52,34003.712,1768193,34003.712,1768193,34003.712,1768193,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,784,6260176872151,NULL,,NULL,1,68001,68001,68001,68001,68001,68001,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,785,6260176880033,NULL,,NULL,3,33370.333,100111,33370.333,100111,33370.333,100111,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,786,6260176889357,NULL,,NULL,14,25933.5,363069,25933.5,363069,25933.5,363069,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,787,6260176890261,NULL,,NULL,27,114386.111,3088425,114386.111,3088425,114386.111,3088425,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,788,6260177300844,NULL,,NULL,12,83000,996000,83000,996000,83000,996000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,789,6260177300851,NULL,,NULL,126,89216.611,11241293,89216.611,11241293,89216.611,11241293,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,790,6260177300868,NULL,,NULL,12,83000,996000,83000,996000,83000,996000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,791,6260177300875,NULL,,NULL,5,83000,415000,83000,415000,83000,415000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,792,6260177304422,NULL,,NULL,33,94586.364,3121350,94586.364,3121350,94586.364,3121350,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,793,6260177304507,NULL,,NULL,35,83715.629,2930047,83715.629,2930047,83715.629,2930047,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,794,6260177304521,NULL,,NULL,12,65001,780012,65001,780012,65001,780012,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,795,6260177304569,NULL,,NULL,29,90287.103,2618326,90287.103,2618326,90287.103,2618326,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,796,6260177304590,NULL,,NULL,2,92000,184000,92000,184000,92000,184000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,797,6260177304651,NULL,,NULL,24,80500,1932000,80500,1932000,80500,1932000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,798,6260177304811,NULL,,NULL,6,95000,570000,95000,570000,95000,570000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,799,6260177305153,NULL,,NULL,8,98193,785544,98193,785544,98193,785544,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,800,6260179120310,NULL,,NULL,4,1076363,4305452,1076363,4305452,1076363,4305452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,801,6260179130128,NULL,,NULL,6,236842,1421052,236842,1421052,236842,1421052,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,802,6260191402647,NULL,,NULL,2,188113,376226,188113,376226,188113,376226,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,803,6260191402654,NULL,,NULL,8,185610,1484880,185610,1484880,185610,1484880,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,804,6260191402661,NULL,,NULL,8,253613,2028904,253613,2028904,253613,2028904,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,805,6260191402708,NULL,,NULL,42,313919,13184598,313919,13184598,313919,13184598,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,806,6260191402876,NULL,,NULL,16,382543.75,6120700,382543.75,6120700,382543.75,6120700,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,807,6260191402999,NULL,,NULL,2,511845.5,1023691,511845.5,1023691,511845.5,1023691,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,808,6260192700131,NULL,,NULL,28,237166,6640648,237166,6640648,237166,6640648,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,809,6260192703835,NULL,,NULL,6,361755.5,2170533,361755.5,2170533,361755.5,2170533,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,810,6260192705105,NULL,,NULL,4,252580,1010320,252580,1010320,252580,1010320,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,811,6260192705891,NULL,,NULL,15,1667819.867,25017298,1667819.867,25017298,1667819.867,25017298,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,812,6260192709356,NULL,,NULL,3,498000,1494000,498000,1494000,498000,1494000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,813,6260192709417,NULL,,NULL,1,210900,210900,210900,210900,210900,210900,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,814,6260192709424,NULL,,NULL,1,223110,223110,223110,223110,223110,223110,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,815,6260194800457,NULL,,NULL,32,84397.125,2700708,84397.125,2700708,84397.125,2700708,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,816,6260197401286,NULL,,NULL,5,343720.4,1718602,343720.4,1718602,343720.4,1718602,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,817,6260197402283,NULL,,NULL,153,265481.673,40618696,265481.673,40618696,265481.673,40618696,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,818,6260197702284,NULL,,NULL,1,7962,7962,7962,7962,7962,7962,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,819,6260200912310,NULL,,NULL,6,302258.5,1813551,302258.5,1813551,302258.5,1813551,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,820,6260201100730,NULL,,NULL,1,40406,40406,40406,40406,40406,40406,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,821,6260201101423,NULL,,NULL,1,101162,101162,101162,101162,101162,101162,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,822,6260201101959,NULL,,NULL,1,75272,75272,75272,75272,75272,75272,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,823,6260201102642,NULL,,NULL,1,54147,54147,54147,54147,54147,54147,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,824,6260201103496,NULL,,NULL,1,88873,88873,88873,88873,88873,88873,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,825,6260201103724,NULL,,NULL,3,62175.333,186526,62175.333,186526,62175.333,186526,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,826,6260201103939,NULL,,NULL,15,40171.467,602572,40171.467,602572,40171.467,602572,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,827,6260201105889,NULL,,NULL,3,68758,206274,68758,206274,68758,206274,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,828,6260201108187,NULL,,NULL,6,334840,2009040,334840,2009040,334840,2009040,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,829,6260201110289,NULL,,NULL,2,32368.5,64737,32368.5,64737,32368.5,64737,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,830,6260201111002,NULL,,NULL,1,741618,741618,741618,741618,741618,741618,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,831,6260201111163,NULL,,NULL,5,185340.4,926702,185340.4,926702,185340.4,926702,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,832,6260201111286,NULL,,NULL,1,233344,233344,233344,233344,233344,233344,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,833,6260201112573,NULL,,NULL,11,186028,2046308,186028,2046308,186028,2046308,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,834,6260201112603,NULL,,NULL,11,157949,1737439,157949,1737439,157949,1737439,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,835,6260201112610,NULL,,NULL,1,159671,159671,159671,159671,159671,159671,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,836,6260201112627,NULL,,NULL,1,160636,160636,160636,160636,160636,160636,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,837,6260201126051,NULL,,NULL,2,137449,274898,137449,274898,137449,274898,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,838,6260201198645,NULL,,NULL,5,56651.4,283257,56651.4,283257,56651.4,283257,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,839,6260203100011,NULL,,NULL,545,260534.719,141991422,260534.719,141991422,260534.719,141991422,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,840,6260203100028,NULL,,NULL,60,510102.567,30606154,510102.567,30606154,510102.567,30606154,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,841,6260203100035,NULL,,NULL,208,1347629.5,280306936,1347629.5,280306936,1347629.5,280306936,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,842,6260203102015,NULL,,NULL,11,489020,5379220,489020,5379220,489020,5379220,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,843,6260203103142,NULL,,NULL,402,545252.187,219191379,545252.187,219191379,545252.187,219191379,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,844,6260203103159,NULL,,NULL,545,271352.061,147886873,271352.061,147886873,271352.061,147886873,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,845,6260204500490,NULL,,NULL,7,983053,6881371,983053,6881371,983053,6881371,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,846,6260204500612,NULL,,NULL,11,272416,2996576,272416,2996576,272416,2996576,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,847,6260204501275,NULL,,NULL,4,273209,1092836,273209,1092836,273209,1092836,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,848,6260204501282,NULL,,NULL,6,520788,3124728,520788,3124728,520788,3124728,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,849,6260204501350,NULL,,NULL,18,535405,9637290,535405,9637290,535405,9637290,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,850,6260204501633,NULL,,NULL,13,95524,1241812,95524,1241812,95524,1241812,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,851,6260204501695,NULL,,NULL,2,142203,284406,142203,284406,142203,284406,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,852,6260204502760,NULL,,NULL,1,373846,373846,373846,373846,373846,373846,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,853,6260204502784,NULL,,NULL,4,163675.5,654702,163675.5,654702,163675.5,654702,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,854,6260204502791,NULL,,NULL,9,173197.444,1558777,173197.444,1558777,173197.444,1558777,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,855,6260204503460,NULL,,NULL,10,286264,2862640,286264,2862640,286264,2862640,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,856,6260204503828,NULL,,NULL,12,173087.5,2077050,173087.5,2077050,173087.5,2077050,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,857,6260204504955,NULL,,NULL,5,321968.4,1609842,321968.4,1609842,321968.4,1609842,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,858,6260204505105,NULL,,NULL,2,765989,1531978,765989,1531978,765989,1531978,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,859,6260204505204,NULL,,NULL,5,225412,1127060,225412,1127060,225412,1127060,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,860,6260204505679,NULL,,NULL,15,745414,11181210,745414,11181210,745414,11181210,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,861,6260204507123,NULL,,NULL,26,684811.115,17805089,684811.115,17805089,684811.115,17805089,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,862,6260204507130,NULL,,NULL,12,2052050,24624600,2052050,24624600,2052050,24624600,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,863,6260212700189,NULL,,NULL,74,171412.595,12684532,171412.595,12684532,171412.595,12684532,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,864,6260212700233,NULL,,NULL,35,251259.486,8794082,251259.486,8794082,251259.486,8794082,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,865,6260212700257,NULL,,NULL,4,214664,858656,214664,858656,214664,858656,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,866,6260212700455,NULL,,NULL,3,89394,268182,89394,268182,89394,268182,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,867,6260212700462,NULL,,NULL,8,116071,928568,116071,928568,116071,928568,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,868,6260212700554,NULL,,NULL,51,553937.196,28250797,553937.196,28250797,553937.196,28250797,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,869,6260212701308,NULL,,NULL,10,232752,2327520,232752,2327520,232752,2327520,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,870,6260212701315,NULL,,NULL,3,255017,765051,255017,765051,255017,765051,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,871,6260212701599,NULL,,NULL,1,274400,274400,274400,274400,274400,274400,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,872,6260212701742,NULL,,NULL,8,146160,1169280,146160,1169280,146160,1169280,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,873,6260212701759,NULL,,NULL,7,84360,590520,84360,590520,84360,590520,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,874,6260212701902,NULL,,NULL,89,151727.157,13503717,151727.157,13503717,151727.157,13503717,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,875,6260212701919,NULL,,NULL,1,97400,97400,97400,97400,97400,97400,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,876,6260212702114,NULL,,NULL,38,128805.158,4894596,128805.158,4894596,128805.158,4894596,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,877,6260212704729,NULL,,NULL,10,215119.6,2151196,215119.6,2151196,215119.6,2151196,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,878,6260212770007,NULL,,NULL,18,351929.5,6334731,351929.5,6334731,351929.5,6334731,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,879,6260212770052,NULL,,NULL,5,92880,464400,92880,464400,92880,464400,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,880,6260212775095,NULL,,NULL,7,208113,1456791,208113,1456791,208113,1456791,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,881,6260212775286,NULL,,NULL,2,212300,424600,212300,424600,212300,424600,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,882,6260212775354,NULL,,NULL,22,53134.5,1168959,53134.5,1168959,53134.5,1168959,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,883,6260212775361,NULL,,NULL,130,71928.515,9350707,71928.515,9350707,71928.515,9350707,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,884,6260212775378,NULL,,NULL,14,224720,3146080,224720,3146080,224720,3146080,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,885,6260212775507,NULL,,NULL,1,312812,312812,312812,312812,312812,312812,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,886,6260212775569,NULL,,NULL,78,351083.782,27384535,351083.782,27384535,351083.782,27384535,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,887,6260212775590,NULL,,NULL,23,216626.261,4982404,216626.261,4982404,216626.261,4982404,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,888,6260212775835,NULL,,NULL,13,259866,3378258,259866,3378258,259866,3378258,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,889,6260215501325,NULL,,NULL,6,120000,720000,120000,720000,120000,720000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,890,6260215501547,NULL,,NULL,1,74000,74000,74000,74000,74000,74000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,891,6260215501585,NULL,,NULL,2,143074,286148,143074,286148,143074,286148,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,892,6260217600705,NULL,,NULL,15,98504,1477560,98504,1477560,98504,1477560,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,893,6260217600712,NULL,,NULL,9,98406,885654,98406,885654,98406,885654,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
